Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73
    Companion,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13,,4,,-4,,-21,,15,,1,
  Human Pharmaceutical,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11,,14,,0,,3,,1,,5,,14,,9,,9,,-5,,4,,5,,8,,8,,-4,,-4,,-10,,-11,,-1,,0,,6,,6,,-2,,-16,,-17,,-16,,-14,
    Other Pharmaceutical,,22,,-33,,-25,,-22,,-23,,-1,,1,,—,,-2,,-1,,—,,-1,,—,,—,,—,,-55,,—,,9,,42,,3,,0,,10,,—,,-68,,—,,-15,,-18,,77,,-4,,-12,,6,,-7,,6,,34,,18,,5,
      Human Pharmaceutical - Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-55,,—,,9,,42,,—,,0,,—,,—,,-68,,—,,—,,—,,77,,-3,,-21,,2,,-19,,-11,,31,,12,,7,
      Vancocin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19,,36,,55,,40,,31,,2,
      Cialis (Non JV),,42,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Cardiovascular,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2,,-5,,7,,18,,14,,17,,1,,9,,11,,20,,21,,8,,9,,0,,3,,6,,9,,13,,10,,12,,3,,5,,6,,5,
      Adcirca,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35,,19,,19,,13,,17,,28,,21,,18,
      Cialis,,—,,12,,36,,27,,—,,—,,—,,0,,74,,24,,21,,7,,6,,0,,5,,19,,14,,15,,2,,6,,6,,14,,16,,6,,6,,-2,,3,,4,,11,,13,,9,,15,,3,,7,,8,,6,
      Effient (Prasugrel),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,60,,14,,—,,—,,—,,93,,—,,55,,31,,33,,0,,24,,14,,8,,3,,-3,,5,,6,
      Reopro,,-3,,-7,,-6,,-5,,—,,—,,—,,—,,—,,—,,—,,—,,-16,,-15,,-11,,5,,3,,-13,,-17,,-18,,-20,,-5,,-14,,-21,,-18,,-16,,-16,,-20,,-14,,-18,,-1,,-10,,-15,,-11,,-23,,0,
      Other Cardiovascular,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-16,,-7,,-54,,—,,—,,20,,33,,14,,9,,30,,31,,55,,16,,27,,35,,10,,32,,23,,20,,18,,-18,,-7,,-18,,-39,
      Xigris,,-15,,-16,,-7,,-10,,—,,—,,—,,—,,—,,—,,—,,—,,-34,,-34,,-16,,10,,-4,,1,,-33,,-34,,-13,,-8,,6,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Human Pharmaceutical - Oncology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8,,7,,8,,16,,14,,14,,11,,-3,,-8,,-14,,-18,,-9,,-5,,3,,-3,,0,,-5,,-5,,4,,4,,0,,6,,7,,2,
      Alimta,,39,,38,,29,,32,,44,,35,,37,,42,,32,,33,,46,,31,,36,,40,,47,,64,,57,,43,,21,,9,,10,,11,,12,,12,,5,,8,,2,,7,,2,,2,,7,,6,,2,,6,,5,,0,
      Erbitux Mfg,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,-35,,-10,,-17,,-26,,60,,-16,,-13,,76,,26,,60,,-61,,-72,,-26,,—,,-1,,96,,-48,,0,,44,,-20,
      Gemzar,,11,,0,,6,,6,,11,,15,,11,,15,,13,,11,,12,,-3,,-14,,-20,,-25,,-25,,-22,,-17,,-2,,-22,,-46,,-62,,-72,,-62,,-46,,-32,,-32,,-27,,-38,,-38,,-28,,-28,,-21,,-16,,-14,,-32,
      Other Oncology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,—,,—,,0,,0,,0,,—,,-8,,—,,—,,-94,,—,,—,,—,,—,,-87,,—,,-16,,—,,81,,-64,,70,,—,
      Erbitux Royalty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,,7,,12,,2,,4,,—,
      Cyramza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,
    Diabetes,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,,-2,,6,,9,,6,,5,,0,,3,,9,,11,,13,,13,,6,,4,,-1,,-2,,2,,5,,7,,15,,-5,,-3,,-3,,-9,
      Glucagon,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10,,16,,1,,—,,11,,5,,6,,7,
      Humulin,,-15,,-12,,-8,,-8,,3,,10,,6,,6,,14,,12,,12,,-4,,-7,,-9,,-4,,4,,7,,7,,7,,5,,12,,18,,8,,20,,6,,-3,,-5,,-1,,1,,8,,8,,8,,1,,11,,9,,7,
      Forteo,,90,,43,,45,,53,,21,,21,,21,,15,,21,,17,,7,,-2,,1,,-2,,11,,9,,4,,3,,-6,,6,,11,,10,,20,,16,,26,,20,,20,,20,,4,,7,,6,,14,,7,,4,,8,,6,
      Jardiance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,—,,0,
      Other Pharnaceutical - Humatrope,,-8,,-1,,1,,0,,12,,5,,4,,—,,6,,9,,—,,—,,-9,,-11,,1,,4,,-2,,-2,,-9,,-9,,11,,3,,2,,-2,,-20,,-10,,-1,,-10,,-12,,-9,,-6,,-8,,-23,,4,,-19,,0,
      Humalog,,6,,8,,5,,9,,11,,12,,12,,18,,20,,22,,19,,11,,11,,9,,16,,16,,12,,6,,-1,,3,,4,,16,,20,,21,,12,,4,,-3,,-7,,7,,2,,7,,19,,3,,8,,15,,-1,
      Trajenta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,80,,65,,22,,-5,
      Axiron,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7,,0,,-11,,-12,
      Evista,,-3,,5,,-1,,1,,9,,1,,2,,6,,-1,,1,,1,,-6,,-2,,-10,,-2,,-2,,-6,,3,,-1,,1,,10,,2,,5,,0,,-4,,1,,-9,,-10,,-6,,5,,3,,14,,-38,,-61,,-65,,-74,
      Other Endocrinology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14,,4,,-9,,0,,0,,19,,13,,-41,,-35,,-69,,-41,,-65,,-81,,-84,,-91,,-90,
      Actos,,12,,-12,,20,,-9,,—,,—,,—,,—,,—,,—,,—,,—,,-28,,-17,,-16,,10,,4,,3,,9,,26,,34,,4,,-12,,-34,,-53,,-53,,-50,,-43,,-44,,-37,,-28,,-35,,-23,,-32,,-19,,—,
      Other Diabetes,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5,,23,,9,,-8,,-4,,-4,,36,,39,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Trulicity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,
      Byetta Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,66,,53,,46,,51,,58,,26,,3,,-12,,-6,,2,,17,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Neuroscience,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5,,3,,4,,16,,8,,8,,-1,,4,,7,,12,,12,,-15,,-21,,-31,,-27,,-7,,-3,,10,,3,,-27,,-48,,-55,,-54,,-42,
      Prozac,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-20,,-8,,-10,,-1,,-2,,-12,,-17,,-9,,-14,,-5,,3,,-17,,-4,,-9,,-11,,6,,1,,3,,-2,,-13,,-7,,-8,,1,,4,
      Strattera,,27,,17,,-10,,5,,-8,,-1,,3,,—,,6,,-5,,15,,-6,,7,,6,,-3,,10,,-8,,3,,-12,,-4,,-5,,7,,20,,-4,,15,,-3,,-5,,-4,,5,,10,,19,,23,,-7,,17,,11,,-3,
      Other Neuroscience,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-100,,-100,,-39,,—,,—,,—,,—,,-100,,10,,2,,6,,-2,,-25,,-26,,-30,,-13,,-3,,-65,,-65,,-39,,-70,,-9,,26,,-8,
      Zyprexa,,-3,,2,,5,,4,,10,,9,,8,,10,,1,,2,,2,,-10,,0,,-3,,3,,19,,8,,5,,-1,,-2,,6,,12,,-3,,-44,,-56,,-73,,-68,,-49,,-49,,-25,,-26,,-10,,-1,,-14,,-8,,-27,
      Cymbalta,,118,,92,,91,,94,,89,,67,,47,,48,,37,,26,,40,,15,,17,,14,,10,,15,,13,,17,,2,,18,,13,,16,,33,,20,,23,,22,,16,,20,,19,,22,,11,,-38,,-64,,-73,,-73,,-58,
      Amyvid,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-9,,15,,55,,5,,-14,,—,
      Yentreve,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,15,,-24,,-30,,-12,,-12,,-14,,2,,-3,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Permax,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-4,,-15,,-11,,-7,,-20,,-17,,-14,,-32,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Symbyax,,6,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8,,49,,-9,,26,,-17,,0,,-9,,-12,,17,,3,,7,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Anti-Infectives,,-20,,-38,,-44,,-38,,—,,—,,—,,—,,—,,—,,—,,—,,-16,,-16,,-20,,-6,,-3,,-6,,-10,,-3,,7,,7,,1,,—,,-2,,-31,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Other Anti-infectives,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-37,,-41,,-47,,-38,,-19,,-40,,-27,,-15,,-8,,16,,-32,,—,,-25,,-30,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Ceclor,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-4,,-18,,-15,,-5,,-5,,14,,-26,,-2,,-2,,4,,-1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Vancocin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-10,,-1,,-5,,19,,5,,-6,,7,,1,,19,,8,,10,,—,,-22,,-35,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Fluoxetine Products,,-31,,-30,,-30,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Collaboration,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,58,,—,,—,,34,,-1,,-11,,-5,,0,,-2,,4,,5,,24,,26,,-13,,-19,,-17,,—,,—,,—,,—,,—,,—,,—,,—,
    Exenatide,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-16,,-76,,-92,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5,,5,,4,,-1,,0,,40,,17,,—,,—,,88,,7,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Actos,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-100,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Erbitux Royalty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11,,9,,-3,,6,,2,,0,,5,,3,,3,,-1,,-1,,-2,,—,,—,,—,,—,,—,,—,,—,,—,
    Byetta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3,,-21,,-18,,-13,,-16,,-6,,-5,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
