Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,107,0.0440329218106996,—,,—,,—,,339,0.107210626185958
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,49,0.0181280059193489,—,,132,0.054320987654321,—,,178,0.0628087508821454,140,0.0573770491803279,308,0.0974067046173308
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,172,0.0636330003699593,—,,168,0.0691358024691358,—,,182,0.0642201834862385,182,0.0745901639344262,140,0.0442757748260595
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,287,0.118106995884774,—,,—,,—,,-591,-0.186907020872865
  JPMorgan Partners,,—,,—,,—,,—,,—,,—,,—,,—,,-350,,—,,—,,—,,179,,282,,—,
  Corporate/Reconciling items,,—,,—,,—,,—,,—,,—,,—,,—,,-231,,—,,—,,—,,-110,,-7,,—,
Total Deposits (Period Average),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,425937,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,183921,0.431803294853464
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,138700,0.325635011750564
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,64796,0.152125783860054
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,38520,0.0904359095359173
Average Allocated Equity,,—,,—,,—,,—,,40417,1.0,40889,1.0,42168,1.0,41368,1.0,41858,1.0,42759,1.0,43131,1.0,42988,1.0,45818,1.0,46864,1.0,104369,1.0
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8122,0.1883100322274,—,,—,,—,,51819,0.496498002280371
  Investment Bank,,—,,—,,—,,—,,19109,0.503517693868409,18564,0.4857778359283,18248,0.483890641987749,18323,0.485647645047576,20871,0.55484368353892,20101,0.54310880549026,17949,0.416150796410934,19134,0.530777552775389,15973,0.468292825940368,14999,0.458572826219885,20000,0.191627782195863
  Retail Financial Services,,—,,—,,—,,—,,9833,0.259097256989276,10558,0.276278948057046,10497,0.278353795974649,10293,0.272814015743857,8489,0.225675244576776,8661,0.234011510091594,4422,0.102524866105585,8750,0.242725179616633,9472,0.277697968278167,9143,0.279534058945824,13050,0.1250371278828
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3422,0.0793396860726624,—,,—,,—,,11800,0.113060391495559
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1050,0.0243444390345691,—,,—,,—,,3400,0.0325767229732967
  Asset & Wealth Management,,—,,—,,—,,—,,6027,0.158810044531106,6012,0.15732042391731,6008,0.159316910185357,6115,0.162076916960428,5483,0.145762441514249,5481,0.148091108048958,5539,0.12842271220236,5454,0.151294071957613,5468,0.160309595707878,5369,0.164149443561208,2400,0.0229953338635035
  Treasury & Securities Services,,—,,—,,—,,—,,2982,0.0785750046112092,3081,0.080622792097344,2958,0.0784386518522447,2998,0.079461422248138,2773,0.0737186303700553,2768,0.0747885763691875,2627,0.0609074679464886,2711,0.0752031956503648,3196,0.0936996100735876,3197,0.097743671273083,1900,0.018204639308607
  Corporate/Reconciling items,,—,,—,,—,,—,,-3242,,-2819,,-932,,-1815,,-1743,,-168,,—,,1150,,6810,,9609,,—,
  JPMorgan Partners,,—,,—,,—,,—,,5708,,5493,,5389,,5454,,5985,,5916,,—,,5789,,4899,,4547,,—,
Allocated Equity,,—,,—,,—,,—,,40417,1.0,40889,1.0,42168,1.0,41368,1.0,41858,1.0,42759,1.0,43131,1.0,42988,1.0,45818,1.0,46864,1.0,104369,1.0
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8122,0.1883100322274,—,,—,,—,,51819,0.496498002280371
  Investment Bank,,—,,—,,—,,—,,19109,0.503517693868409,18564,0.4857778359283,18248,0.483890641987749,18323,0.485647645047576,20871,0.55484368353892,20101,0.54310880549026,17949,0.416150796410934,19134,0.530777552775389,15973,0.468292825940368,14999,0.458572826219885,20000,0.191627782195863
  Retail Financial Services,,—,,—,,—,,—,,9833,0.259097256989276,10558,0.276278948057046,10497,0.278353795974649,10293,0.272814015743857,8489,0.225675244576776,8661,0.234011510091594,4422,0.102524866105585,8750,0.242725179616633,9472,0.277697968278167,9143,0.279534058945824,13050,0.1250371278828
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3422,0.0793396860726624,—,,—,,—,,11800,0.113060391495559
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1050,0.0243444390345691,—,,—,,—,,3400,0.0325767229732967
  Asset & Wealth Management,,—,,—,,—,,—,,6027,0.158810044531106,6012,0.15732042391731,6008,0.159316910185357,6115,0.162076916960428,5483,0.145762441514249,5481,0.148091108048958,5539,0.12842271220236,5454,0.151294071957613,5468,0.160309595707878,5369,0.164149443561208,2400,0.0229953338635035
  Treasury & Securities Services,,—,,—,,—,,—,,2982,0.0785750046112092,3081,0.080622792097344,2958,0.0784386518522447,2998,0.079461422248138,2773,0.0737186303700553,2768,0.0747885763691875,2627,0.0609074679464886,2711,0.0752031956503648,3196,0.0936996100735876,3197,0.097743671273083,1900,0.018204639308607
  Corporate/Reconciling items,,—,,—,,—,,—,,-3242,,-2819,,-932,,-1815,,-1743,,-168,,—,,1150,,6810,,9609,,—,
  JPMorgan Partners,,—,,—,,—,,—,,5708,,5493,,5389,,5454,,5985,,5916,,—,,5789,,4899,,4547,,—,
Overhead Ratio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Treasury & Securities Services,,—,,—,,—,,—,,77,,72,,68,,74,,83,,81,,83,,81,,83,,84,,86,
  Asset & Wealth Management,,—,,—,,—,,—,,75,,75,,80,,81,,91,,85,,84,,84,,77,,83,,74,
  Investment Bank,,—,,—,,—,,—,,58,,65,,68,,64,,57,,58,,65,,59,,59,,68,,71,
  Retail Financial Services,,—,,—,,—,,—,,50,,48,,44,,47,,49,,44,,71,,50,,59,,50,,59,
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,62,,—,,—,,—,,58,
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35,,—,,—,,—,,38,
Assets under Management,,—,,—,,584000,1.0,605000,1.0,583000,1.0,541000,1.0,492000,1.0,516000,1.0,495000,1.0,512000,1.0,530000,1.0,559000,1.0,584000,1.0,570000,1.0,735000,1.0
"  Equities, balanced and other",,—,,—,,270000,0.462328767123288,276000,0.456198347107438,270000,0.463121783876501,248000,0.458410351201479,209000,0.42479674796748,219000,0.424418604651163,207000,0.418181818181818,222000,0.43359375,264000,0.49811320754717,255000,0.456171735241503,276000,0.472602739726027,274000,0.480701754385965,351000,0.477551020408163
  Liquidity,,—,,—,,—,,—,,—,,—,,—,,—,,144000,0.290909090909091,140000,0.2734375,145000,0.273584905660377,160000,0.286225402504472,164000,0.280821917808219,151000,0.264912280701754,210000,0.285714285714286
  Fixed income,,—,,—,,314000,0.537671232876712,329000,0.543801652892562,313000,0.536878216123499,293000,0.541589648798521,283000,0.57520325203252,297000,0.575581395348837,144000,0.290909090909091,150000,0.29296875,121000,0.228301886792453,144000,0.257602862254025,144000,0.246575342465753,145000,0.254385964912281,174000,0.236734693877551
Assets under Management - Supplementary Breakdown,,608000,1.0,611000,1.0,584000,1.0,605000,1.0,583000,1.0,541000,1.0,492000,1.0,516000,1.0,495000,1.0,512000,1.0,530000,1.0,559000,1.0,584000,1.0,570000,1.0,735000,1.0
  Institutional,,—,,—,,390000,0.667808219178082,404000,0.667768595041322,373000,0.639794168096055,341000,0.630314232902033,313000,0.636178861788618,324000,0.627906976744186,298000,0.602020202020202,298000,0.58203125,309000,0.583018867924528,320000,0.572450805008945,331000,0.566780821917808,324000,0.568421052631579,426000,0.579591836734694
  Private Bank,,146000,0.240131578947368,144000,0.235679214402619,137000,0.23458904109589,141000,0.233057851239669,141000,0.241852487135506,132000,0.243992606284658,118000,0.239837398373984,129000,0.25,125000,0.252525252525253,130000,0.25390625,132000,0.249056603773585,138000,0.246869409660107,141000,0.241438356164384,139000,0.243859649122807,136000,0.185034013605442
  Retail,,—,,—,,57000,0.0976027397260274,60000,0.0991735537190083,69000,0.118353344768439,68000,0.125693160813309,61000,0.123983739837398,63000,0.122093023255814,72000,0.145454545454545,84000,0.1640625,82000,0.154716981132075,101000,0.180679785330948,112000,0.191780821917808,107000,0.187719298245614,122000,0.165986394557823
  Private client services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7000,0.0132075471698113,—,,—,,—,,51000,0.0693877551020408
  Institutional/Retail,,462000,0.759868421052632,467000,0.764320785597381,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Assets Under Administration,,—,,—,,—,,—,,—,,—,,—,,—,,622000,1.0,694000,1.0,727000,1.0,758000,1.0,797000,1.0,788000,1.0,1169000,1.0
  Custody/Restricted Stock/Brokerage/Deposits,,—,,—,,—,,—,,—,,—,,—,,—,,127000,0.204180064308682,182000,0.262247838616715,197000,0.270976616231087,199000,0.262532981530343,213000,0.267252195734002,218000,0.276649746192893,434000,0.37125748502994
"  Equities, balanced and other",,—,,—,,—,,—,,—,,—,,—,,—,,207000,0.332797427652733,222000,0.319884726224784,264000,0.363136176066025,255000,0.336411609498681,276000,0.346298619824341,274000,0.347715736040609,351000,0.300256629597947
  Liquidity,,—,,—,,—,,—,,—,,—,,—,,—,,144000,0.231511254019293,140000,0.201729106628242,145000,0.199449793672627,160000,0.211081794195251,164000,0.205771643663739,151000,0.191624365482233,210000,0.179640718562874
  Fixed income,,—,,—,,—,,—,,—,,—,,—,,—,,144000,0.231511254019293,150000,0.216138328530259,121000,0.166437414030261,144000,0.189973614775726,144000,0.180677540777917,145000,0.184010152284264,174000,0.148845166809239
Number of Employees,,—,,—,,—,,—,,—,,—,,—,,—,,93878,1.0,—,,99410,1.0,—,,93285,1.0,91008,1.0,164855,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,44264,0.549795056514719,—,,32271,0.324625289206317,—,,45306,0.547332560162366,43235,0.535152865453645,60691,0.368147766218798
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13571,0.136515441102505,—,,—,,—,,24482,0.148506263079676
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,14201,0.176388026332133,—,,14784,0.148717432853838,—,,14738,0.17804677684353,14404,0.178289392251516,22246,0.134942828546298
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10575,0.106377628005231,—,,—,,—,,20473,0.124187922719966
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,14398,0.178834927338219,—,,17949,0.180555276129162,—,,14810,0.178916594181888,15197,0.18810496348558,20000,0.121318734645598
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,7647,0.0949819898149298,—,,8476,0.0852630520068404,—,,7922,0.0957040688122161,7954,0.0984527788092586,12368,0.0750235055048376
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1784,0.017945880696107,—,,—,,—,,4595,0.0278729792848261
  Corporate/Reconciling items,,—,,—,,—,,—,,—,,—,,—,,—,,13026,,—,,—,,—,,10207,,9930,,—,
  JPMorgan Partners,,—,,—,,—,,—,,—,,—,,—,,—,,342,,—,,—,,—,,302,,288,,—,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
