Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
    Manufactured Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,54820,0.221193768484932,—,,51472,0.209594468582411,60328,0.289311011255353,67240,0.222634262631614,65887,0.180768871988191
      Industrial and Commercial Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,25707,0.103725432441484,—,,20772,0.0845837795576983,22184,0.106386345870719,24566,0.0813389841732335,28066,0.0770024308470652
      Building Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14323,0.0577920165269915,—,,15943,0.0649200460951466,19604,0.0940136100094474,22762,0.0753658698099464,20119,0.0551988849929489
      Customer Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14790,0.0596763195164564,—,,14757,0.0600906429295665,18540,0.0889110553751864,19912,0.0659294086484339,17702,0.0485675561481774
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3340,0.0134765995392133,—,,3598,0.0146510898733198,3766,0.0180603578502132,4016,0.0132971326402225,4650,0.0127578316624689
    Other Retail and Wholesale Distribution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2091,0.00843699689715418,—,,2452,0.0099845670843191,2997,0.0143725152621054,3195,0.0105787696179061,3289,0.00902376523394845
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1519,0.00612902835331286,—,,1456,0.00592884570749128,1486,0.00712631220536823,1199,0.00396993576584332,1457,0.00399745392090693
  McLane Company,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,49987,0.201693048253489,—,,46840,0.190732920974513,49450,0.237144104007711,53209,0.176177074365936,51814,0.142157911776165
    Grocery and Convenience Distribution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,33518,0.135242114777051,—,,30795,0.125397529919089,31245,0.149839586040868,32599,0.107936560492683,31524,0.0864898678124023
    Food and Beverage Distribution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,16309,0.0658053478697692,—,,15368,0.0625786406818173,17332,0.0831179294370405,19388,0.0641944242103172,19040,0.0522385193233136
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,84,0.000338932443501172,—,,584,0.00237805349805969,751,0.00360152117512217,1103,0.00365207602145553,1079,0.00296036566963526
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,76,0.000306653163167727,—,,93,0.000378696875547176,122,0.000585067354680299,119,0.000394013641480697,171,0.000469158970813373
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,51664,0.141746368819311
"    Electricity, Natural Gas & Fuel",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,48774,0.133817307850593
    Other Retail & Wholesale Distribution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,2423,0.00664779056304564
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,264,0.000724315604062752
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,203,0.000556954801608859
  Service and Retail,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,28849,0.116403119792444,—,,28111,0.114468256650609,34747,0.166633896500626,38209,0.126511489305344,39879,0.109412810509161
    Other Retail and Wholesale Distribution,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12067,0.0486892594729601,—,,12470,0.0507779573986375,15898,0.0762409902025196,16931,0.0560592013773922,16289,0.0446908214946143
    Auto,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8181,0.0330095990509892,—,,8258,0.0336266537448235,9966,0.0477932889897038,10486,0.0347195549963579,10747,0.0294856810487212
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4297,0.0173380084491016,—,,3859,0.0157138843305006,4601,0.0220647122859349,6154,0.0203761340308589,7136,0.0195784702673932
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4100,0.0165431311708905,—,,3332,0.0135679353690666,4123,0.0197723992077613,4439,0.0146977021389312,5474,0.0150185743054527
    Manufactued Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,204,0.000823121648502847,—,,192,0.000781825807581267,159,0.000762505814706291,199,0.000658896761803854,233,0.000639263392979626
      Industrial and Commercial Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,204,0.000823121648502847,—,,192,0.000781825807581267,159,0.000762505814706291,199,0.000658896761803854,233,0.000639263392979626
  Berkshire Hathaway Energy,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19970,0.080577153532362,—,,21083,0.0858501744856034,25052,0.120140224339761,26347,0.0872359446394279,25960,0.0712243677328373
    Electricity and Natural Gas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14951,0.060325940033167,—,,15066,0.0613488938386426,18264,0.0875874603760736,20317,0.0672703794450699,20647,0.0566475162010744
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3949,0.0159338597545968,—,,4595,0.0187108832595621,5583,0.0267740249277058,4933,0.0163333554069267,4055,0.0111253779336154
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1070,0.00431735374459826,—,,1422,0.00579039738739876,1205,0.00577873903598164,1097,0.0036322097874313,1258,0.00345147359814751
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,23703,0.0956394727179558,—,,20750,0.0844941953505796,23177,0.111148410487093,25802,0.0854314283822263,23791,0.0652734565767308
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,23652,0.09543369230583,—,,20693,0.084262090813954,23120,0.110875059345971,25742,0.085232766041984,23724,0.06508963405600279
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,51,0.000205780412125712,—,,57,0.000232104536625689,57,0.000273351141121123,60,0.000198662340242368,67,0.000183822520728047
Adjusted Net Income,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12597,1.0,16852,1.0,16551,1.0,17388,1.0,17577,1.0,14457,1.0,4021,1.0,—,,42521,1.0,89795,1.0,30853,1.0,37350,1.0
"  Manufacturing, Services and Retailing",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9364,1.67603364954358,—,,8300,0.15402030098907,11120,0.125568842666305,12512,0.434203220433093,12759,0.35664570230608
  Insurance - Investment Income,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3397,0.253621024339256,3708,0.211113641539513,3542,0.214005196060661,3725,0.214598456043323,3636,0.202901785714286,3887,0.260139204925713,4554,0.815106497225702,—,,5039,0.0935070236968584,4807,0.0542814232641124,6484,0.225013881177124,9567,0.267421383647799
  Insurance - Underwriting,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1046,0.0780946692548903,3708,0.211113641539513,1692,0.102229472539424,1162,0.0669431962207628,1370,0.0764508928571429,-2219,-0.148507562575291,1566,0.280293538571684,—,,657,0.0121917274397372,728,0.0082206940162833,-30,-0.00104108828428651,5428,0.15172606568833
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5751,0.34747145187602,6380,0.367553865652725,5856,0.326785714285714,5992,0.401017266764824,5219,0.934132808304994,—,,5161,0.09577093655477,5990,0.0676400510405727,5946,0.206343697945586,5087,0.14219426974144
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2621,0.469124753892966,—,,3141,0.0582864777598397,3572,0.0403356030579175,3904,0.135480288728484,2331,0.0651572327044025
  Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-797,,-712,,—,,30,,-343,,-485,,-1566,,—,,-11368,,1238,,2037,,1575,
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,603,0.0168553459119497
  Investment and Derivative Gains/Losses,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-17737,-3.17469124753893,—,,31591,0.586223533559725,62340,0.703953385954809,—,,—,
  Other Businesses,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8951,0.668284306405853,10148,0.577772716920975,5566,0.336293879523896,6091,0.350904482083189,7058,0.393861607142857,7282,0.487351090884754,—,,—,,—,,—,,—,,—,
Goodwill,,—,,21510,1.0,22298,1.0,22948,1.0,23012,1.0,23644,1.0,32238,1.0,32862,1.0,33781,1.0,31716,1.0,49006,1.0,53213,1.0,54523,1.0,57011,1.0,60714,1.0,62708,1.0,79486,1.0,81258,1.0,81025,1.0,—,,73734,1.0,73875,1.0,78119,1.0,84626,1.0
  Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13341,0.234007472242199,14818,0.244062324999176,14833,0.236540792243414,32915,0.414098080165061,33967,0.418014226291565,34019,0.419858068497377,—,,25512,0.346000488241517,25463,0.344676818950931,28460,0.364315979467223,27831,0.328870559875216
  Insurance Group,,—,,14991,0.696931659693166,15016,0.673423625437259,15028,0.654871884260066,15031,0.65318094907005,15136,0.64016240906784,15367,0.476673490911347,15450,0.470147891181304,15482,0.458304964329061,15493,0.48849161306596,15493,0.316144961841407,15511,0.291488921879992,15511,0.284485446508813,15511,0.272070302222378,15547,0.256069440326778,15536,0.247751483064362,15474,0.194675791963365,15499,0.190738142705949,15289,0.188694847269361,—,,15224,0.206471912550519,15181,0.205495769881557,16548,0.211830668595348,16563,0.195719991491976
    Berkshire Hathaway Reinsurance and Primary Group,,—,,—,,—,,—,,—,,290,0.012265268144138,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,119,0.00553231055323105,143,0.00641313122253117,143,0.00623147986752658,143,0.00621414913957935,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re,,—,,13502,0.627708042770804,13503,0.60557000627859,13515,0.588940212654698,13518,0.587432643837998,13476,0.56995432244967,13532,0.419753086419753,13532,0.41178260604954,13532,0.400580207809123,13532,0.426661621894312,13532,0.276129453536302,13532,0.254298761580817,13532,0.248188837738202,13532,0.23735770289944,13527,0.222798695523273,13527,0.215714103463673,13494,0.169765744911054,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Reinsurance Group,,—,,0,,0,,—,,—,,—,,465,0.0144239717104039,546,0.0166149351834946,578,0.0171102098812942,589,0.0185710682305461,589,0.0120189364567604,607,0.0114069870144514,607,0.0111329163839114,607,0.010647068109663,650,0.0107059327338011,538,0.00857944759839255,509,0.0064036434089022,—,,—,,—,,—,,—,,—,,—,
    GEICO,,—,,1370,0.0636913063691306,1370,0.0614404879361378,1370,0.0597001917378421,1370,0.0595341560924735,1370,0.0579428184740315,1370,0.0424964327811899,1372,0.0417503499482685,1372,0.040614546638643,1372,0.0432589229411023,1372,0.0279965718483451,1372,0.0257831732847237,1372,0.0251636923866992,1372,0.0240655312132746,1370,0.0225648120697039,1471,0.0234579320022964,1471,0.0185064036434089,—,,—,,—,,—,,—,,—,,—,
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14803,0.302065053258785,14803,0.278183902429857,14836,0.272105350035765,14819,0.259932293767869,14819,0.244078795664921,14845,0.236732155386872,14845,0.18676244873311,14845,0.182689704398336,14851,0.183289108299907,—,,14851,0.201413187945859,14852,0.201042301184433,14852,0.190120201231455,15350,0.181386335168861
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,5548,0.172095043116819,5543,0.168675065425111,5280,0.156300879192445,5334,0.168180098373061,5281,0.107762314818594,5253,0.0987164790558698,5377,0.0986189314601177,7784,0.136535054638579,9599,0.158101920479626,9333,0.148832684824903,9266,0.116573987872078,9935,0.122264884688277,9851,0.121579759333539,—,,11763,0.159532915615591,11906,0.161164128595601,11745,0.150347546691586,11804,0.13948431923995
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,6605,0.078049299269728
  Service and Retailing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1519,0.0278598022852741,4215,0.073933100629703,4594,0.0756662384293573,6819,0.108742106270332,6986,0.0878896912663865,7012,0.0862930419158729,7015,0.0865782165998149,—,,6384,0.0865814956465131,6473,0.0876209813874789,6514,0.0833856040143883,6473,0.0764894949542694
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3514,0.0616372279033871,3937,0.0648450110353461,6163,0.0982809210945972,6252,0.078655360692449,6278,0.0772600851608457,6281,0.077519284171552,—,,6152,0.0834350503160008,6241,0.0844805414551607,6282,0.0804157759315915,6241,0.0737480207028573
    McLane,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,701,0.012295872726316,657,0.0108212273940113,656,0.0104611851757352,734,0.00923433057393755,734,0.0090329567550272,734,0.00905893242826288,—,,232,0.00314644533051238,232,0.0031404399323181,232,0.00296982808279676,232,0.0027414742514121
  McLane Company,,—,,—,,0,,145,0.00631863343210737,158,0.00686598296540935,158,0.00668245643715107,158,0.00490104845213723,149,0.00453411234860934,154,0.00455877564311299,155,0.00488712321856476,155,0.00316287801493695,155,0.00291282205476105,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Scott Fetzer Companies,,—,,12,0.000557880055788006,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Retail,,—,,434,0.0201766620176662,434,0.0194636290250247,434,0.0189123235140317,434,0.0188597253606814,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Building Products,,—,,1992,0.0926080892608089,2082,0.0933716028343349,2131,0.0928621230608332,2159,0.0938206153311316,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Flight Services,,—,,1369,0.0636448163644816,1369,0.0613956408646515,1369,0.0596566149555517,1369,0.0594907005040848,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Apparel,,—,,57,0.00264993026499303,57,0.00255628307471522,57,0.00248387659055255,54,0.00234660177298801,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Shaw Industries,,—,,1686,0.0783821478382148,1941,0.0870481657547762,1996,0.0869792574516298,1979,0.0859986094211716,2228,0.0942310945694468,2228,0.0691109870339351,2339,0.0711764347879009,2258,0.0668423078061632,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Finance and Financial Products,,—,,256,0.0119014411901441,495,0.0221993003856848,877,0.038216838068677,911,0.0395880410220754,951,0.0402216207071562,1012,0.031391525528879,1013,0.0308258779136997,1024,0.0303128977827773,1024,0.032286543069744,1031,0.0210382402154838,1032,0.0193937571646026,1036,0.0190011554756708,1341,0.0235217764992721,1337,0.0220212801001416,1342,0.0214007782101167,—,,—,,—,,—,,—,,—,,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,—,,682,0.0201888635623575,706,0.0222600580148821,709,0.01446761621026,727,0.013662075056847,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Businesses,,—,,713,0.0331473733147373,904,0.0405417526235537,911,0.0396984486665505,917,0.0398487745524074,5171,0.218702419218406,7925,0.245827904956883,8368,0.254640618343375,8901,0.263491311684083,9004,0.283894564257788,11534,0.235358935640534,15732,0.29564204235807,16244,0.29792931423436,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Assets,,—,,162752,1.0,169544,1.0,180559,1.0,188874,1.0,198325,1.0,248437,1.0,273160,1.0,267399,1.0,297119,1.0,372229,1.0,392647,1.0,427452,1.0,484931,1.0,525867,1.0,552257,1.0,620854,1.0,702095,1.0,707794,1.0,—,,873729,1.0,958784,1.0,948465,1.0,1069978,1.0
  Insurance Group,,—,,87847,0.626552169292546,95973,0.674261265438604,109004,0.717684006768368,114759,0.716800229857775,127596,0.754523736310523,135630,0.635257419064748,146938,0.632955123069103,133236,0.579475916059585,152705,0.602976481923144,159210,0.504416535712475,160608,0.484421467910938,180282,0.572631030616426,208004,0.574722107863318,225432,0.508937884076163,219451,0.483141317916326,234037,0.471066212582323,294418,0.520703968533293,289746,0.507071979839345,—,,399169,0.55430900405488,482813,0.592307569629229,459917,0.569414919629913,538860,0.584948057446185
    Berkshire Hathaway Reinsurance and Primary Group,,—,,—,,—,,—,,—,,—,,—,,95379,0.410857822232561,85584,0.372225725780146,98815,0.390184480280511,104383,0.330711081259188,104913,0.31643572837555,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,3360,0.0239645666764142,4770,0.0335117818151161,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re,,—,,34575,0.246599670487208,38271,0.268874088437381,38831,0.255663899185557,37734,0.235691665781798,30564,0.180736570712208,31114,0.145730290767386,32571,0.140303946654261,28953,0.125923670762205,30894,0.121989164942429,29196,0.0925001267298626,28442,0.0857859844486135,30477,0.0968043172368667,29956,0.082769444160466,28692,0.0647753902281542,26478,0.0582937230442718,30321,0.0610296604028791,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Reinsurance Group,,—,,38603,0.275328621252862,40181,0.282292852224986,56085,0.369264499647755,61057,0.381370277141019,78770,0.465797005463964,85972,0.402671612709832,—,,—,,—,,—,,—,,118819,0.377405655732758,138480,0.382624937486358,151301,0.341578883204725,144682,0.318530570190019,148675,0.299250841344218,—,,—,,—,,—,,—,,—,,—,
    GEICO,,—,,11309,0.0806593108760618,12751,0.0895825429611207,14088,0.0927556079350553,15968,0.099738286934959,18262,0.107990160134352,18544,0.08685551558753,18988,0.0817933541822818,18699,0.0813265195172339,22996,0.0908028367002038,25631,0.0812053277234248,27253,0.0821997550867753,30986,0.098421057646801,39568,0.109327726216495,45439,0.102583610643284,48291,0.106317024682035,55041,0.110785710835225,—,,—,,—,,—,,—,,—,,—,
  Adjustment,,—,,—,,—,,—,,—,,29217,,34933,,41014,,37474,,43867,,56597,,61101,,112621,,123010,,82921,,98040,,124030,,136672,,136384,,—,,153609,,143645,,140764,,148768,
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,30942,0.144924685251799,33645,0.144930345558399,36290,0.157834076329238,39437,0.155722363495649,40045,0.126872433720282,42039,0.126796884896817,46856,0.148829054318031,62189,0.171830316560796,71285,0.160933838436288,74221,0.163404275929787,74571,0.150095406019033,77710,0.137436927751436,80543,0.140954831032009,—,,109880,0.152585680164417,113447,0.139175036404834,118114,0.146234807187313,124383,0.135021330641222
  Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,34509,0.0779079165406167,34141,0.075164513877728,93835,0.188869700336538,97753,0.172884725241103,99912,0.174851682679687,—,,104318,0.144861967449869,107231,0.131549343118168,113578,0.14061886762552,115875,0.125785651480119
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,53476,0.169425153343134,55282,0.166740060202807,56839,0.180538129980847,59842,0.165345475946408,62840,0.141868309003806,66613,0.146654572594157,69277,0.139439721108481,69438,0.122807172683106,70242,0.122927495143592,—,,73809,0.102495417430428,76586,0.0939545280007459,77752,0.0962633449754303,79227,0.0860031914547172
  Service and Retailing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,16722,0.0377517801266972,22170,0.0488092695781972,25104,0.0505289599536254,26104,0.0461672057910626,30967,0.0541940113053674,—,,32944,0.0457479309004055,35062,0.0430135228470236,38340,0.0474680605818242,41461,0.0450071102137406
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11303,0.0255177832060793,16299,0.0358837295829967,19208,0.0386615783456516,20014,0.0353965084547321,24724,0.0432684062232023,—,,26173,0.0363453313336666,28221,0.034621089163934,31291,0.0387408211702103,34600,0.0375592970115392
    McLane,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5419,0.0122339969206179,5871,0.0129255399952005,5896,0.0118673816079738,6090,0.0107706973363305,6243,0.0109256050821652,—,,6771,0.00940259956673888,6841,0.00839243368308963,7049,0.00872723941161395,6861,0.00744781320220145
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,21404,0.0232346587640169
  McLane Company,,—,,—,,0,,2243,0.0147679463797792,2349,0.0146721715938263,2803,0.0165752063769899,2986,0.0139856864508393,3329,0.0143401135492319,3477,0.0151223224964662,3505,0.0138399696744744,4018,0.0127300147006641,4107,0.0123874213532964,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Scott Fetzer Companies,,—,,281,0.00200417953454535,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Retailing,,—,,1215,0.00866575848566762,1341,0.00942123677443831,1495,0.00984310291474359,1669,0.0104247996552133,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other service,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Building Products,,—,,2535,0.0180804096799732,2515,0.0176692099088086,2593,0.0170723517444349,2803,0.0175079169763709,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Flight Services,,—,,2816,0.0200845892145185,3105,0.0218142730683303,2875,0.0189290440668146,2823,0.0176328396804477,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Apparel,,—,,419,0.00298843852304093,1539,0.0108122918686507,1523,0.010027455343916,1582,0.00988138589247903,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Manufacturing,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,22545,,27206,,28676,,28775,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Shaw Industries,,—,,1619,0.011547212336046,1932,0.0135733254647389,1999,0.0131614466398478,2153,0.0134479290938732,2718,0.0160725690091539,2776,0.0130020983213429,2922,0.0125869065157272,2924,0.0127171903881701,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Finance and Financial Products,,—,,41591,0.296639968047244,34148,0.239907825036181,28338,0.18657782635318,30086,0.187921223742809,23573,0.139396125552901,23599,0.110531886990408,24733,0.10654071144883,22918,0.0996759812982494,28017,0.110628938764551,24692,0.0782303441983069,23919,0.0721438352445814,30854,0.0980017850846962,31886,0.0881020996294772,32158,0.0726002718164291,37621,0.082826050103805,—,,—,,—,,—,,—,,—,,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,0,,9757,0.0424355768185278,9768,0.0385702778260389,10047,0.0318313732447914,10597,0.0319623822938597,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Businesses,,—,,1884,0.0134372748864179,1785,0.0125405724402479,1813,0.0119368197889165,1875,0.0117115035072049,12418,0.0734323627504317,17571,0.0822982239208633,20579,0.0886467998587096,21323,0.0927389366097641,19820,0.0782619683161436,24144,0.0764941450803467,34994,0.1055479480977,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Depreciation and Amortization,,—,,1076,1.0,520,1.0,520,1.0,911,1.0,982,1.0,2066,1.0,2407,1.0,2810,1.0,2978,1.0,4279,1.0,4683,1.0,6154,1.0,6508,1.0,7370,1.0,7779,1.0,8901,1.0,9188,1.0,9779,1.0,—,,10596,1.0,10718,1.0,10899,1.0,12486,1.0
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,949,0.459341723136496,1157,0.480681346073951,1128,0.401423487544484,1246,0.418401611820013,1262,0.29492872166394,1333,0.284646594063634,1440,0.308549389329334,1577,0.291066814322628,2177,0.350281576830249,2451,0.36730106398921,2560,0.345432465254352,2548,0.33009457183573,2830,0.337467207250179,—,,3376,0.362270629895912,3584,0.378658214474379,3702,0.382991930477964,3913,0.367142052917996
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,1221,0.285347043701799,1480,0.316036728592782,1573,0.337047353760446,1655,0.30546327057955,1804,0.290265486725664,1932,0.289524951296269,2079,0.280528943462421,2304,0.298484259619122,2268,0.270450751252087,—,,2423,0.260006438459062,2406,0.254199683042789,2479,0.256465963169874,2581,0.24216550947645
